objectID,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style
97600,Karizma Hookah Lounge,244 E 51st St,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/97600.jpg,http://mobile.opentable.com/opentable/?restId=97600,"[""AMEX"", ""Visa""]",2126059988,10022,2,http://www.opentable.com/single.aspx?rid=97600,NY,"{""lat""=>40.755684, ""lng""=>-73.968704}",Middle Eastern,5.0,12,Midtown East,(212) 605-9988,$30 and under,Casual Dining
11557,Bohanan's Prime Steaks and Seafood,219 East Houston Street,San Antonio,San Antonio,US,https://www.opentable.com/img/restimages/11557.jpg,http://mobile.opentable.com/opentable/?restId=11557,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2104722600,78205,3,http://www.opentable.com/single.aspx?rid=11557,TX,"{""lat""=>29.426478, ""lng""=>-98.490605}",Steakhouse,4.7,2932,Downtown,(210) 472-2600,$31 to $50,Fine Dining
144691,Castelli's,73098 Highway 111,Palm Springs / Palm Desert Cities,Palm Desert,US,https://www.opentable.com/img/restimages/144691.jpg,http://mobile.opentable.com/opentable/?restId=144691,"[""AMEX"", ""MasterCard"", ""Visa""]",7607733365x,92260,3,http://www.opentable.com/single.aspx?rid=144691,CA,"{""lat""=>33.721496, ""lng""=>-116.388755}",Italian,4.5,361,Palm Desert,(760) 773-3365,$31 to $50,Fine Dining
97408,Costa Brava Bistro,5115 Bellaire Blvd,Houston,Bellaire,US,https://www.opentable.com/img/restimages/97408.jpg,http://mobile.opentable.com/opentable/?restId=97408,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7138391005x,77401,3,http://www.opentable.com/single.aspx?rid=97408,TX,"{""lat""=>29.705495, ""lng""=>-95.468232}",Spanish,4.8,504,Bellaire,(713) 839-1005,$31 to $50,Casual Elegant
144703,John Dory Oyster Bar,1196 Broadway,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/144703.jpg,http://mobile.opentable.com/opentable/?restId=144703,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2127929000x,10001,4,http://www.opentable.com/single.aspx?rid=144703,NY,"{""lat""=>40.745962, ""lng""=>-73.988622}",Seafood,3.9,136,Chelsea,(212) 792-9000,$50 and over,Casual Dining
124,I Trulli,122 East 27th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/124.jpg,http://mobile.opentable.com/opentable/?restId=124,"[""AMEX"", ""MasterCard"", ""Visa""]",2124817372,10016,3,http://www.opentable.com/single.aspx?rid=124,NY,"{""lat""=>40.742137, ""lng""=>-73.983574}",Italian,4.2,1610,Murray Hill,(212) 481-7372,$31 to $50,Fine Dining
51148,Bistro La Source,85 Morris Street,New York / Tri-State Area,Jersey City,US,https://www.opentable.com/img/restimages/51148.jpg,http://mobile.opentable.com/opentable/?restId=51148,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2012091717,07302,2,http://www.opentable.com/single.aspx?rid=51148,NJ,"{""lat""=>40.713756, ""lng""=>-74.037328}",French,4.4,213,Jersey City,(201) 209-1717,$30 and under,Casual Dining
111406,Theresa’s South,530 Main Ave,New York / Tri-State Area,Bay Head,US,https://www.opentable.com/img/restimages/111406.jpg,http://mobile.opentable.com/opentable/?restId=111406,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7328921555x,08742,3,http://www.opentable.com/single.aspx?rid=111406,NJ,"{""lat""=>40.067983, ""lng""=>-74.044582}",Contemporary Italian,4.4,392,Bay Head,(732) 892-1555,$31 to $50,Casual Dining
13966,M Restaurant,2 Miranova Place,Columbus,Columbus,US,https://www.opentable.com/img/restimages/13966.jpg,http://mobile.opentable.com/opentable/?restId=13966,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6146290000x,43215,3,http://www.opentable.com/single.aspx?rid=13966,OH,"{""lat""=>39.95471, ""lng""=>-83.005734}",Contemporary American,4.5,1739,Columbus,(614) 629-0000,$31 to $50,Fine Dining
95422,Camp Verde General Store and Restaurant,285 Camp Verde Road East,San Antonio,Camp Verde,US,https://www.opentable.com/img/restimages/95422.jpg,http://mobile.opentable.com/opentable/?restId=95422,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8306342485,78010,2,http://www.opentable.com/single.aspx?rid=95422,TX,"{""lat""=>29.890367, ""lng""=>-99.123778}",American,4.8,248,Camp Verde,(830) 634-2485,$30 and under,Casual Dining
106786,The Federal Grill,510 Shepherd Dr,Houston,Houston,US,https://www.opentable.com/img/restimages/106786.jpg,http://mobile.opentable.com/opentable/?restId=106786,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7138637777x,77007,3,http://www.opentable.com/single.aspx?rid=106786,TX,"{""lat""=>29.76709, ""lng""=>-95.409256}",American,4.3,445,Heights / Washington,(713) 863-7777,$31 to $50,Casual Elegant
19624,Ruth's Chris Steak House - Mobile,2058 Airport Blvd.,Mobile,Mobile,US,https://www.opentable.com/img/restimages/19624.jpg,http://mobile.opentable.com/opentable/?restId=19624,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",2514760516,36606,4,http://www.opentable.com/single.aspx?rid=19624,AL,"{""lat""=>30.676465, ""lng""=>-88.090228}",Steakhouse,4.7,103,Mobile,(251) 476-0516,$50 and over,Fine Dining
102346,Dinosaur Bar-B-Que - Brooklyn,604 Union St.,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/102346.jpg,http://mobile.opentable.com/opentable/?restId=102346,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3474297030x,11215,2,http://www.opentable.com/single.aspx?rid=102346,NY,"{""lat""=>40.67762, ""lng""=>-73.983892}",Barbecue,4.3,624,Park Slope,(347) 429-7030,$30 and under,Casual Dining
95767,Texas de Brazil - Columbus,4040 Easton Station,Columbus,Columbus,US,https://www.opentable.com/img/restimages/95767.jpg,http://mobile.opentable.com/opentable/?restId=95767,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6144724072x,43219,3,http://www.opentable.com/single.aspx?rid=95767,OH,"{""lat""=>40.04982, ""lng""=>-82.91367}",Brazilian Steakhouse,4.5,655,Columbus,(614) 472-4072,$31 to $50,Casual Elegant
104002,Banzai Sushi,6655 Leetsdale Drive,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/104002.jpg,http://mobile.opentable.com/opentable/?restId=104002,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",3033293366,80224,2,http://www.opentable.com/single.aspx?rid=104002,CO,"{""lat""=>39.701888, ""lng""=>-104.910978}",Japanese,4.5,112,Central,(303) 329-3366,$30 and under,Casual Dining
87079,Benihana - Westbury,920 Merchants Concourse,New York / Tri-State Area,Westbury,US,https://www.opentable.com/img/restimages/87079.jpg,http://mobile.opentable.com/opentable/?restId=87079,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",5162226091x,11590,2,http://www.opentable.com/single.aspx?rid=87079,NY,"{""lat""=>40.744798, ""lng""=>-73.592186}",Japanese,3.9,590,Westbury,(516) 222-6091,$30 and under,Casual Dining
2122,Piatti - Santa Clara,3905 Rivermark Plaza,San Francisco Bay Area,Santa Clara,US,https://www.opentable.com/img/restimages/2122.jpg,http://mobile.opentable.com/opentable/?restId=2122,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4083309212x,95054,2,http://www.opentable.com/single.aspx?rid=2122,CA,"{""lat""=>37.394182, ""lng""=>-121.945235}",Italian,4.0,694,Santa Clara,(408) 330-9212,$30 and under,Casual Dining
2177,Straits Restaurant - Santana Row,"333 Santana Row, Suite #1100",San Francisco Bay Area,San Jose,US,https://www.opentable.com/img/restimages/2177.jpg,http://mobile.opentable.com/opentable/?restId=2177,"[""AMEX"", ""MasterCard"", ""Visa""]",4082466320,95128,2,http://www.opentable.com/single.aspx?rid=2177,CA,"{""lat""=>37.322241, ""lng""=>-121.947986}",Asian,3.9,1062,San Jose,(408) 246-6320,$30 and under,Casual Elegant
110848,BosphoRus,215 East Hartsdale Ave,New York / Tri-State Area,Hartsdale,US,https://www.opentable.com/img/restimages/110848.jpg,http://mobile.opentable.com/opentable/?restId=110848,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9147222000,10530,2,http://www.opentable.com/single.aspx?rid=110848,NY,"{""lat""=>41.012454, ""lng""=>-73.796127}",Turkish,4.4,45,Hartsdale,(914) 722-2000,$30 and under,Casual Dining
34357,A Toute Heure,232 Centennial Avenue,New York / Tri-State Area,Cranford,US,https://www.opentable.com/img/restimages/34357.jpg,http://mobile.opentable.com/opentable/?restId=34357,"[""AMEX"", ""MasterCard"", ""Visa""]",9082766600x,07016,3,http://www.opentable.com/single.aspx?rid=34357,NJ,"{""lat""=>40.650185, ""lng""=>-74.295892}",American,4.8,1198,Cranford,(908) 276-6600,$31 to $50,Casual Elegant
76903,Estancia 460,460 Greenwich Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/76903.jpg,http://mobile.opentable.com/opentable/?restId=76903,"[""AMEX"", ""MasterCard"", ""Visa""]",2124315093,10013,3,http://www.opentable.com/single.aspx?rid=76903,NY,"{""lat""=>40.723788, ""lng""=>-74.009742}",Argentinean,4.4,96,TriBeCa - Downtown,(212) 431-5093,$31 to $50,Casual Elegant
60133,Oceanarium Restaurant,2490 Kalakaua Ave.,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/60133.jpg,http://mobile.opentable.com/opentable/?restId=60133,"[""AMEX"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8089216111x,96815,3,http://www.opentable.com/single.aspx?rid=60133,HI,"{""lat""=>21.274642, ""lng""=>-157.823238}",Seafood,3.9,943,Waikiki,(808) 921-6111,$31 to $50,Casual Dining
74194,La Brasserie Bistro and Bar,78477 Hwy 111,Palm Springs / Palm Desert Cities,La Quinta,US,https://www.opentable.com/img/restimages/74194.jpg,http://mobile.opentable.com/opentable/?restId=74194,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7607714400,92253,2,http://www.opentable.com/single.aspx?rid=74194,CA,"{""lat""=>33.715273, ""lng""=>-116.295432}",French,4.3,496,La Quinta,(760) 771-4400,$30 and under,Casual Elegant
46483,JJ Astor,505 W Superior St,Minneapolis - St. Paul,Duluth,US,https://www.opentable.com/img/restimages/46483.jpg,http://mobile.opentable.com/opentable/?restId=46483,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2187228439x,55802,2,http://www.opentable.com/single.aspx?rid=46483,MN,"{""lat""=>46.782158, ""lng""=>-92.104433}",Contemporary American,4.3,474,Duluth,(218) 722-8439,$30 and under,Casual Elegant
41413,Feng Asian Bistro and Hibachi,110 Albany Turnpike,New York / Tri-State Area,Canton,US,https://www.opentable.com/img/restimages/41413.jpg,http://mobile.opentable.com/opentable/?restId=41413,"[""AMEX"", ""MasterCard"", ""Visa""]",8606933364,06019,2,http://www.opentable.com/single.aspx?rid=41413,CT,"{""lat""=>41.823583, ""lng""=>-72.882517}",Pan-Asian,4.3,222,Canton,(860) 693-3364,$30 and under,Casual Dining
4290,Primo at the JW Marriott Starr Pass Resort & Spa,3800 W. Starr Pass Boulevard,Phoenix / Arizona,Tucson,US,https://www.opentable.com/img/restimages/4290.jpg,http://mobile.opentable.com/opentable/?restId=4290,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5207916071x,85745,2,http://www.opentable.com/single.aspx?rid=4290,AZ,"{""lat""=>32.214697, ""lng""=>-111.046269}",Italian,4.2,432,Tucson,(520) 791-6071,$31 to $50,Casual Elegant
54430,House of Lasagna,334 Lexington Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/54430.jpg,http://mobile.opentable.com/opentable/?restId=54430,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",212-883-9555x,10016,2,http://www.opentable.com/single.aspx?rid=54430,NY,"{""lat""=>40.749731, ""lng""=>-73.977608}",Italian,4.1,144,Murray Hill,(212) 883-9555,$30 and under,Casual Dining
140923,Driftwood Southern Kitchen,8460 Honeycutt Road,Raleigh / Durham / Chapel Hill,Raleigh,US,https://www.opentable.com/img/restimages/140923.jpg,http://mobile.opentable.com/opentable/?restId=140923,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9199778360x,27613,2,http://www.opentable.com/single.aspx?rid=140923,NC,"{""lat""=>35.895106, ""lng""=>-78.621661}",Southern,4.4,231,Raleigh,(919) 977-8360,$30 and under,Casual Dining
16819,Canyon Road,1470 1st Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/16819.jpg,http://mobile.opentable.com/opentable/?restId=16819,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2127341600,10021,2,http://www.opentable.com/single.aspx?rid=16819,NY,"{""lat""=>40.770698, ""lng""=>-73.953866}",Mexican / Southwestern,4.2,362,Upper East Side,(212) 734-1600,$30 and under,Casual Dining
113530,Kitchen Notes - Omni Nashville,250 5th Ave S,Nashville,Nashville,US,https://www.opentable.com/img/restimages/113530.jpg,http://mobile.opentable.com/opentable/?restId=113530,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",615-782-5300x,37203,2,http://www.opentable.com/single.aspx?rid=113530,TN,"{""lat""=>36.158053, ""lng""=>-86.776836}",Southern,4.5,391,Downtown,(615) 761-3700,$30 and under,Casual Elegant
36439,Jackalope Ranch,80400 Highway 111,Palm Springs / Palm Desert Cities,Indio,US,https://www.opentable.com/img/restimages/36439.jpg,http://mobile.opentable.com/opentable/?restId=36439,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7603421999x,92201,2,http://www.opentable.com/single.aspx?rid=36439,CA,"{""lat""=>33.706215, ""lng""=>-116.266375}",Southwest,3.6,1249,Indio,(760) 342-1999,$30 and under,Casual Elegant
96925,Parallel Post,180 Hawley Lane,New York / Tri-State Area,Trumbull,US,https://www.opentable.com/img/restimages/96925.jpg,http://mobile.opentable.com/opentable/?restId=96925,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",203-380-6380,06611,2,http://www.opentable.com/single.aspx?rid=96925,CT,"{""lat""=>41.231889, ""lng""=>-73.151279}",Contemporary American,3.9,134,Trumbull,(203) 380-6380,$30 and under,Casual Elegant
23350,Capitol Garage,1500 K Street,Sacramento / Sacramento Valley,Sacramento,US,https://www.opentable.com/img/restimages/23350.jpg,http://mobile.opentable.com/opentable/?restId=23350,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9164443633,95814,2,http://www.opentable.com/single.aspx?rid=23350,CA,"{""lat""=>38.576963, ""lng""=>-121.486826}",Fusion / Eclectic,3.6,653,Sacramento,(916) 444-3633,$30 and under,Casual Dining
108661,Clarke's Restaurant Bar,455 2nd St,Portland / Oregon,Lake Oswego,US,https://www.opentable.com/img/restimages/108661.jpg,http://mobile.opentable.com/opentable/?restId=108661,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5036362667,97034,2,http://www.opentable.com/single.aspx?rid=108661,OR,"{""lat""=>45.420338, ""lng""=>-122.665232}",Northwest,4.4,115,Lake Oswego,(503) 636-2667,$30 and under,Casual Elegant
73291,Oyster Club,13 Water Street,New York / Tri-State Area,Mystic,US,https://www.opentable.com/img/restimages/73291.jpg,http://mobile.opentable.com/opentable/?restId=73291,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8604159266,06355,2,http://www.opentable.com/single.aspx?rid=73291,CT,"{""lat""=>41.352793, ""lng""=>-71.971907}",American,4.6,941,Mystic,(860) 415-9266,$30 and under,Casual Dining
144949,Rafain Brazilian Steakhouse,2932 Crockett Street,Dallas - Fort Worth,Fort Worth,US,https://www.opentable.com/img/restimages/144949.jpg,http://mobile.opentable.com/opentable/?restId=144949,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8178629800,76107,3,http://www.opentable.com/single.aspx?rid=144949,TX,"{""lat""=>32.75029, ""lng""=>-97.358735}",Brazilian Steakhouse,4.3,244,Fort Worth Downtown,(817) 862-9800,$31 to $50,Casual Elegant
144241,Southern Rail,300 W. Camelback Rd,Phoenix / Arizona,Phoenix,US,https://www.opentable.com/img/restimages/144241.jpg,http://mobile.opentable.com/opentable/?restId=144241,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6022000085x,85013,2,http://www.opentable.com/single.aspx?rid=144241,AZ,"{""lat""=>33.509667, ""lng""=>-112.078714}",Southern,4.5,288,Phoenix,(602) 200-0085,$30 and under,Casual Elegant
23707,Sunbird,230 Point of the Pines,Denver / Colorado,Colorado Springs,US,https://www.opentable.com/img/restimages/23707.jpg,http://mobile.opentable.com/opentable/?restId=23707,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7195988990x,80919,2,http://www.opentable.com/single.aspx?rid=23707,CO,"{""lat""=>38.904449, ""lng""=>-104.828566}",American,4.1,163,Colorado Springs,(719) 598-8990,$30 and under,Casual Dining
2063,The Capital Grille - Miami,444 Brickell Avenue,Miami / Southeast Florida,Miami,US,https://www.opentable.com/img/restimages/2063.jpg,http://mobile.opentable.com/opentable/?restId=2063,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3053744500x,33131,4,http://www.opentable.com/single.aspx?rid=2063,FL,"{""lat""=>25.769096, ""lng""=>-80.190251}",Seafood,4.6,1136,Miami,(305) 374-4500,$50 and over,Fine Dining
98293,da Capo,5 East Main Street,New York / Tri-State Area,Avon,US,https://www.opentable.com/img/restimages/98293.jpg,http://mobile.opentable.com/opentable/?restId=98293,"[""AMEX"", ""MasterCard"", ""Visa""]",8606775599,06001,2,http://www.opentable.com/single.aspx?rid=98293,CT,"{""lat""=>41.809236, ""lng""=>-72.82956}",Italian,4.0,98,Avon,(860) 677-5599,$30 and under,Casual Dining
3297,Nougatine at Jean Georges,1 Central Park West,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/3297.jpg,http://mobile.opentable.com/opentable/?restId=3297,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2122993900x,10023,3,http://www.opentable.com/single.aspx?rid=3297,NY,"{""lat""=>40.7684, ""lng""=>-73.9816}",French,4.5,4273,Midtown West,(212) 299-3900,$31 to $50,Casual Elegant
54922,Japengo - Maui,200 Nohea Kai Dr,Hawaii,Lahaina,US,https://www.opentable.com/img/restimages/54922.jpg,http://mobile.opentable.com/opentable/?restId=54922,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8086674796x,96761,3,http://www.opentable.com/single.aspx?rid=54922,HI,"{""lat""=>20.91267, ""lng""=>-156.692201}",Seafood,4.5,744,Lahaina,(808) 667-4796,$31 to $50,Casual Elegant
57298,Tavern In The Village,3901 Prairie Lane,Kansas City,Prairie Village,US,https://www.opentable.com/img/restimages/57298.jpg,http://mobile.opentable.com/opentable/?restId=57298,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9135292229,66208,2,http://www.opentable.com/single.aspx?rid=57298,KS,"{""lat""=>39.003648, ""lng""=>-94.629642}",American,4.4,731,Prairie Village,(913) 529-2229,$30 and under,Casual Elegant
108424,Five50 - Aria,3730 Las Vegas Blvd S.,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/108424.jpg,http://mobile.opentable.com/opentable/?restId=108424,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7025907550,89158,2,http://www.opentable.com/single.aspx?rid=108424,NV,"{""lat""=>36.107142, ""lng""=>-115.173666}",Pizzeria,4.3,147,Aria Hotel & Casino,(702) 590-7550,$30 and under,Casual Dining
111823,bijou,1920 14th Avenue,Orlando / Central Florida East,Vero Beach,US,https://www.opentable.com/img/restimages/111823.jpg,http://mobile.opentable.com/opentable/?restId=111823,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7722265254,32960,2,http://www.opentable.com/single.aspx?rid=111823,FL,"{""lat""=>27.636759, ""lng""=>-80.399376}",Italian,4.1,36,Vero Beach,(772) 226-5254,$30 and under,Casual Elegant
40414,Palm Court at The Scottsdale Resort,7700 E. McCormick Pkwy,Phoenix / Arizona,Scottsdale,US,https://www.opentable.com/img/restimages/40414.jpg,http://mobile.opentable.com/opentable/?restId=40414,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4805967522,85258,3,http://www.opentable.com/single.aspx?rid=40414,AZ,"{""lat""=>33.548882, ""lng""=>-111.91561}",American,3.5,5,Scottsdale,(480) 596-7522,$30 and under,Casual Dining
52906,Matteo's of Roslyn,88 Mineola Ave.,New York / Tri-State Area,Roslyn,US,https://www.opentable.com/img/restimages/52906.jpg,http://mobile.opentable.com/opentable/?restId=52906,"[""AMEX"", ""MasterCard"", ""Visa""]",5164840555x,11577,2,http://www.opentable.com/single.aspx?rid=52906,NY,"{""lat""=>40.789174, ""lng""=>-73.651734}",Italian,4.2,133,Roslyn,(516) 484-0555,$30 and under,Casual Dining
49768,Tapalaya,28 NE 28th Ave,Portland / Oregon,Portland,US,https://www.opentable.com/img/restimages/49768.jpg,http://mobile.opentable.com/opentable/?restId=49768,"[""Discover"", ""MasterCard"", ""Visa""]",5032326652,97232,2,http://www.opentable.com/single.aspx?rid=49768,OR,"{""lat""=>45.523213, ""lng""=>-122.637241}",Creole / Cajun / Southern,4.5,272,NE Portland,(503) 232-6652,$30 and under,Casual Dining
145375,Cyclone Anaya's -  Durham,1710 Durham Dr.,Houston,Houston,US,https://www.opentable.com/img/restimages/145375.jpg,http://mobile.opentable.com/opentable/?restId=145375,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7138623209,77007,2,http://www.opentable.com/single.aspx?rid=145375,TX,"{""lat""=>29.775794, ""lng""=>-95.410362}",Tex-Mex,4.0,22,Heights / Washington,(713) 862-3209,$30 and under,Casual Elegant
78286,Sustenio - Eilan Hotel,17103 La Cantera Parkway,San Antonio,San Antonio,US,https://www.opentable.com/img/restimages/78286.jpg,http://mobile.opentable.com/opentable/?restId=78286,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2105982950x,78256,3,http://www.opentable.com/single.aspx?rid=78286,TX,"{""lat""=>29.611207, ""lng""=>-98.606988}",Southwest,4.0,332,La Cantera,(210) 598-2950,$30 and under,Casual Elegant
7640,Harry & Izzy's - Downtown,153 South Illinois Street,Indiana,Indianapolis,US,https://www.opentable.com/img/restimages/7640.jpg,http://mobile.opentable.com/opentable/?restId=7640,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",3176359594,46225,2,http://www.opentable.com/single.aspx?rid=7640,IN,"{""lat""=>39.764278, ""lng""=>-86.160022}",Steakhouse,4.5,3494,Downtown Indy,(317) 635-9594,$30 and under,Casual Elegant
150289,Da Smokehouse,438 Hobron Lane,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/150289.jpg,http://mobile.opentable.com/opentable/?restId=150289,"[""Discover"", ""MasterCard"", ""Visa""]",8089460233,96815,2,http://www.opentable.com/single.aspx?rid=150289,HI,"{""lat""=>21.286979, ""lng""=>-157.835946}",Southern,3.7,12,Waikiki,(808) 946-0233,$30 and under,Home Style
74749,Sushi Sasabune Hawaii,1417 S. King St.,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/74749.jpg,http://mobile.opentable.com/opentable/?restId=74749,"[""AMEX"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8089473800,96814,4,http://www.opentable.com/single.aspx?rid=74749,HI,"{""lat""=>21.298315, ""lng""=>-157.839815}",Sushi,4.8,329,Honolulu,(808) 947-3800,$50 and over,Casual Elegant
110827,RA Sushi Bar Restaurant - Mesa,1652 Val Vista Dr,Phoenix / Arizona,Mesa,US,https://www.opentable.com/img/restimages/110827.jpg,http://mobile.opentable.com/opentable/?restId=110827,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4806329500x,85204,2,http://www.opentable.com/single.aspx?rid=110827,AZ,"{""lat""=>33.385548, ""lng""=>-111.754179}",Japanese,4.2,19,Mesa,(480) 632-9500,$30 and under,Casual Dining
19837,Bohemian Bar and Grill,700 Bloom St,Orlando / Central Florida East,Celebration,US,https://www.opentable.com/img/restimages/19837.jpg,http://mobile.opentable.com/opentable/?restId=19837,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",4075666000x,34747,2,http://www.opentable.com/single.aspx?rid=19837,FL,"{""lat""=>28.317736, ""lng""=>-81.54115}",American,3.9,189,Celebration,(407) 566-6000,$30 and under,Casual Dining
44014,Le Provencal Bistro,436 Mamaroneck Ave.,New York / Tri-State Area,Mamaroneck,US,https://www.opentable.com/img/restimages/44014.jpg,http://mobile.opentable.com/opentable/?restId=44014,"[""AMEX"", ""MasterCard"", ""Visa""]",9147772324x,10543,3,http://www.opentable.com/single.aspx?rid=44014,NY,"{""lat""=>40.952132, ""lng""=>-73.736381}",Contemporary French / American,4.2,637,Mamaroneck,(914) 777-2324,$31 to $50,Casual Elegant
4722,Graziano's Coral Gables,394 Giralda Avenue,Miami / Southeast Florida,Coral Gables,US,https://www.opentable.com/img/restimages/4722.jpg,http://mobile.opentable.com/opentable/?restId=4722,"[""AMEX"", ""MasterCard"", ""Visa""]",3057743599,33134,3,http://www.opentable.com/single.aspx?rid=4722,FL,"{""lat""=>25.750875, ""lng""=>-80.262548}",Steakhouse,4.2,438,Coral Gables / Coral Way,(305) 774-3599,$31 to $50,Casual Dining
63439,Lasagna Restaurant – Chelsea,196 8th Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/63439.jpg,http://mobile.opentable.com/opentable/?restId=63439,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2122424551,10011,2,http://www.opentable.com/single.aspx?rid=63439,NY,"{""lat""=>40.743263, ""lng""=>-73.999773}",Italian,3.5,223,Chelsea,(212) 242-4551,$30 and under,Casual Dining
3723,Magic Flute,3673 Sacramento St.,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/3723.jpg,http://mobile.opentable.com/opentable/?restId=3723,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4159221225,94118,2,http://www.opentable.com/single.aspx?rid=3723,CA,"{""lat""=>37.787164, ""lng""=>-122.453084}",Californian,4.3,662,Pacific Heights,(415) 922-1225,$30 and under,Casual Elegant
59692,Lavender Bistro,78073 Calle Barcelona,Palm Springs / Palm Desert Cities,La Quinta,US,https://www.opentable.com/img/restimages/59692.jpg,http://mobile.opentable.com/opentable/?restId=59692,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7605645353x,92253,3,http://www.opentable.com/single.aspx?rid=59692,CA,"{""lat""=>33.673799, ""lng""=>-116.302668}",Californian,4.5,1368,La Quinta,(760) 564-5353,$31 to $50,Casual Elegant
